timestamp,hour,day_of_week,is_weekend,outdoor_temperature,outdoor_humidity,occupancy,indoor_temperature,indoor_humidity,comfort_score,learning_quality,cooling_demand
2026-02-21 03:40:00,3,5,1,24.09,85.58,9,21.82,78.74,68.84,67.86,9.62
2026-02-21 03:45:00,3,5,1,22.99,82.05,3,21.07,74.02,69.83,68.02,4.65
2026-02-21 03:50:00,3,5,1,22.64,87.35,15,21.09,80.29,66.42,68.36,10.98
2026-02-21 03:55:00,3,5,1,21.75,85.73,15,20.16,77.25,63.95,62.25,1.73
2026-02-21 04:00:00,4,5,1,24.67,81.47,10,22.4,76.23,69.68,69.78,16.17
2026-02-21 04:05:00,4,5,1,21.49,86.16,13,19.34,80.42,59.2,60.03,0.0
2026-02-21 04:10:00,4,5,1,23.99,85.44,9,21.73,79.67,68.68,69.0,8.86
2026-02-21 04:15:00,4,5,1,24.44,79.53,2,21.7,72.24,70.21,71.12,11.38
2026-02-21 04:20:00,4,5,1,21.81,90.68,15,19.37,83.77,57.25,57.11,1.41
2026-02-21 04:25:00,4,5,1,21.93,87.69,11,19.7,81.09,60.13,61.49,0.37
2026-02-21 04:30:00,4,5,1,21.73,89.14,13,19.81,83.06,58.28,58.66,4.58
2026-02-21 04:35:00,4,5,1,22.26,89.78,3,19.56,83.93,54.26,52.51,0.0
2026-02-21 04:40:00,4,5,1,21.66,88.36,5,18.95,81.12,53.86,54.13,0.0
2026-02-21 04:45:00,4,5,1,24.62,79.79,9,22.31,74.08,76.52,75.46,11.99
2026-02-21 04:50:00,4,5,1,23.31,84.07,15,21.68,75.73,67.28,67.32,12.37
2026-02-21 04:55:00,4,5,1,20.61,93.89,11,18.1,86.36,45.56,46.88,0.0
2026-02-21 05:00:00,5,5,1,20.37,93.09,13,18.43,84.16,52.24,53.63,0.0
2026-02-21 05:05:00,5,5,1,24.82,77.8,2,22.38,69.35,76.53,76.6,13.15
2026-02-21 05:10:00,5,5,1,22.71,84.48,0,20.19,74.53,64.85,64.79,1.53
2026-02-21 05:15:00,5,5,1,24.55,77.13,11,22.76,71.78,76.63,78.21,15.83
2026-02-21 05:20:00,5,5,1,21.72,92.47,2,19.11,85.32,52.58,53.5,0.0
2026-02-21 05:25:00,5,5,1,22.8,90.65,9,20.69,82.76,59.12,59.49,6.54
2026-02-21 05:30:00,5,5,1,24.94,76.79,5,22.59,68.15,78.3,76.32,15.23
2026-02-21 05:35:00,5,5,1,20.97,88.99,4,18.35,81.93,54.37,54.85,0.0
2026-02-21 05:40:00,5,5,1,20.69,93.47,1,18.35,84.13,49.69,49.67,0.0
2026-02-21 05:45:00,5,5,1,22.24,84.48,12,20.35,76.08,64.11,65.56,3.11
2026-02-21 05:50:00,5,5,1,20.78,89.85,13,18.45,82.74,54.4,54.73,0.0
2026-02-21 05:55:00,5,5,1,20.43,95.0,1,17.54,86.88,44.03,43.84,0.0
2026-02-21 06:00:00,6,5,1,24.25,80.93,7,21.75,73.9,73.7,72.25,7.65
2026-02-21 06:05:00,6,5,1,21.66,85.31,15,19.87,79.85,57.01,55.02,4.53
2026-02-21 06:10:00,6,5,1,20.07,91.53,14,18.31,85.28,47.26,46.77,0.0
2026-02-21 06:15:00,6,5,1,24.81,84.58,1,22.75,75.52,75.36,75.09,12.71
2026-02-21 06:20:00,6,5,1,20.09,95.0,15,18.16,89.21,43.74,45.36,0.0
2026-02-21 06:25:00,6,5,1,21.07,93.59,5,18.32,84.43,49.69,48.39,0.0
2026-02-21 06:30:00,6,5,1,24.42,79.35,10,22.72,74.05,76.7,78.25,15.83
2026-02-21 06:35:00,6,5,1,23.35,88.96,3,20.9,81.91,61.38,62.18,2.35
2026-02-21 06:40:00,6,5,1,23.04,88.75,12,21.22,81.84,61.4,59.83,11.6
2026-02-21 06:45:00,6,5,1,23.2,84.52,3,21.07,76.2,66.19,68.15,4.73
2026-02-21 06:50:00,6,5,1,22.48,90.15,3,19.69,81.62,57.8,56.5,0.0
2026-02-21 06:55:00,6,5,1,22.72,83.81,4,20.61,76.93,65.7,64.18,5.36
2026-02-21 07:00:00,7,5,1,20.15,90.73,0,17.35,81.42,47.53,45.73,0.0
2026-02-21 07:05:00,7,5,1,22.8,87.09,9,20.36,80.12,60.8,60.86,4.26
2026-02-21 07:10:00,7,5,1,24.63,85.77,1,22.3,79.16,67.78,68.62,9.24
2026-02-21 07:15:00,7,5,1,20.14,95.0,9,17.93,88.32,48.03,49.24,0.0
2026-02-21 07:20:00,7,5,1,22.75,83.04,14,20.32,77.84,63.07,61.8,5.63
2026-02-21 07:25:00,7,5,1,22.45,89.45,7,20.01,83.6,60.08,59.62,3.82
2026-02-21 07:30:00,7,5,1,24.5,86.46,1,21.74,77.65,68.29,69.85,7.19
2026-02-21 07:35:00,7,5,1,22.48,89.98,0,19.77,80.04,57.99,58.6,0.0
2026-02-21 07:40:00,7,5,1,22.33,90.93,6,19.79,81.79,56.42,57.74,1.66
2026-02-21 07:45:00,7,5,1,22.9,90.72,5,20.52,81.64,63.69,63.48,4.9
2026-02-21 07:50:00,7,5,1,22.54,88.3,0,20.21,81.62,56.75,56.9,0.0
2026-02-21 07:55:00,7,5,1,20.38,95.0,3,18.32,86.55,50.78,52.38,0.0
2026-02-21 08:00:00,8,5,1,23.81,86.71,12,22.18,79.41,71.39,71.6,12.04
2026-02-21 08:05:00,8,5,1,22.72,86.5,12,20.46,77.52,61.61,59.77,5.03
2026-02-21 08:10:00,8,5,1,24.88,84.48,12,22.85,78.6,70.22,68.43,19.33
2026-02-21 08:15:00,8,5,1,23.08,85.1,11,21.13,76.12,65.85,64.87,6.09
2026-02-21 08:20:00,8,5,1,22.41,87.8,7,20.26,80.32,63.52,65.51,2.18
2026-02-21 08:25:00,8,5,1,23.25,80.59,2,20.68,73.61,67.41,67.64,5.29
2026-02-21 08:30:00,8,5,1,23.4,80.65,8,21.67,74.04,71.57,71.91,12.11
2026-02-21 08:35:00,8,5,1,23.36,85.0,7,21.04,77.37,68.71,67.64,9.16
2026-02-21 08:40:00,8,5,1,20.84,94.25,9,18.66,85.07,48.94,48.43,0.0
2026-02-21 08:45:00,8,5,1,23.86,80.09,15,21.53,71.61,71.79,71.99,8.62
2026-02-21 08:50:00,8,5,1,21.14,95.0,14,19.13,86.67,50.29,49.97,0.0
2026-02-21 08:55:00,8,5,1,23.61,88.35,9,21.42,80.35,67.21,67.66,12.07
2026-02-21 09:00:00,9,5,1,28.15,65.69,12,25.59,57.78,97.75,98.72,32.34
2026-02-21 09:05:00,9,5,1,26.19,81.15,1,23.75,73.54,81.94,81.87,21.67
2026-02-21 09:10:00,9,5,1,27.84,68.09,4,25.13,60.86,96.08,97.75,27.03
2026-02-21 09:15:00,9,5,1,28.52,73.34,1,25.91,66.14,84.64,84.91,26.92
2026-02-21 09:20:00,9,5,1,25.32,78.2,14,22.87,72.36,76.46,76.73,16.54
2026-02-21 09:25:00,9,5,1,27.62,69.63,10,25.95,60.56,89.54,89.32,34.44
2026-02-21 09:30:00,9,5,1,28.27,67.19,3,26.23,60.99,90.02,88.21,33.77
2026-02-21 09:35:00,9,5,1,27.45,72.59,12,25.65,66.72,85.19,83.76,33.95
2026-02-21 09:40:00,9,5,1,27.48,75.04,1,25.32,66.92,90.25,88.42,24.83
2026-02-21 09:45:00,9,5,1,25.21,74.71,14,22.76,69.44,82.28,83.34,14.94
2026-02-21 09:50:00,9,5,1,28.41,68.5,5,25.87,59.58,91.17,92.01,32.81
2026-02-21 09:55:00,9,5,1,26.21,81.0,8,24.39,74.58,82.69,83.72,21.79
2026-02-21 10:00:00,10,5,1,26.55,76.43,2,24.29,69.87,86.83,86.87,22.03
2026-02-21 10:05:00,10,5,1,29.56,71.09,10,27.51,63.67,85.0,83.88,41.84
2026-02-21 10:10:00,10,5,1,26.52,72.32,12,24.7,66.56,89.74,88.09,28.73
2026-02-21 10:15:00,10,5,1,25.2,80.7,8,23.0,74.48,76.01,74.68,15.48
2026-02-21 10:20:00,10,5,1,25.16,83.22,8,22.47,76.93,71.59,70.01,17.27
2026-02-21 10:25:00,10,5,1,28.96,64.64,14,27.44,57.83,88.31,88.53,40.57
2026-02-21 10:30:00,10,5,1,26.56,78.83,3,24.24,70.85,85.08,86.27,23.87
2026-02-21 10:35:00,10,5,1,29.51,62.14,1,26.86,54.02,88.91,87.16,37.13
2026-02-21 10:40:00,10,5,1,28.23,70.84,11,25.99,62.09,90.55,91.65,34.42
2026-02-21 10:45:00,10,5,1,26.22,80.07,11,23.83,73.25,78.27,77.42,20.9
2026-02-21 10:50:00,10,5,1,27.14,73.22,1,24.89,66.45,87.53,87.49,24.51
2026-02-21 10:55:00,10,5,1,26.49,74.94,2,24.1,65.59,88.19,89.98,18.37
2026-02-21 11:00:00,11,5,1,28.83,63.64,5,26.82,55.04,92.18,94.13,35.13
2026-02-21 11:05:00,11,5,1,25.46,78.43,4,22.98,71.93,80.67,81.46,15.51
2026-02-21 11:10:00,11,5,1,27.0,75.92,11,24.85,68.43,88.69,88.12,29.45
2026-02-21 11:15:00,11,5,1,26.5,77.29,4,24.64,71.28,85.05,85.33,26.43
2026-02-21 11:20:00,11,5,1,26.47,73.52,11,24.47,68.06,88.0,88.98,27.43
2026-02-21 11:25:00,11,5,1,28.36,71.23,15,26.46,63.41,88.55,87.88,38.22
2026-02-21 11:30:00,11,5,1,25.53,76.77,15,23.57,70.32,81.23,81.01,20.26
2026-02-21 11:35:00,11,5,1,29.17,70.72,14,27.42,65.01,81.36,80.15,38.94
2026-02-21 11:40:00,11,5,1,25.07,79.98,8,22.66,70.76,77.38,76.95,14.51
2026-02-21 11:45:00,11,5,1,29.4,67.73,11,27.64,60.32,86.54,87.35,41.6
2026-02-21 11:50:00,11,5,1,26.97,77.59,14,24.66,72.13,82.29,83.53,25.55
2026-02-21 11:55:00,11,5,1,28.77,64.48,11,26.97,56.44,88.53,90.48,36.82
2026-02-21 12:00:00,12,5,1,30.77,64.6,2,28.36,55.23,85.2,83.44,44.68
2026-02-21 12:05:00,12,5,1,35.57,51.91,15,34.01,45.63,58.94,57.12,72.56
2026-02-21 12:10:00,12,5,1,30.87,66.26,10,28.76,58.86,82.13,81.85,48.49
2026-02-21 12:15:00,12,5,1,35.63,45.25,1,33.14,36.7,53.53,52.02,64.31
2026-02-21 12:20:00,12,5,1,31.62,63.83,15,30.07,58.84,77.48,76.35,52.72
2026-02-21 12:25:00,12,5,1,31.26,65.75,2,29.14,56.82,80.81,80.36,47.13
2026-02-21 12:30:00,12,5,1,32.51,58.31,14,30.98,52.87,72.21,73.5,58.42
2026-02-21 12:35:00,12,5,1,30.6,63.18,7,28.14,57.54,85.04,84.01,40.99
2026-02-21 12:40:00,12,5,1,33.04,50.94,1,30.81,43.95,68.36,68.75,51.48
2026-02-21 12:45:00,12,5,1,33.83,58.27,12,32.17,51.53,69.02,68.79,66.0
2026-02-21 12:50:00,12,5,1,35.97,43.83,3,33.86,36.11,46.9,46.66,68.86
2026-02-21 12:55:00,12,5,1,35.58,51.15,9,33.74,44.95,55.87,56.81,73.41
2026-02-21 13:00:00,13,5,1,35.8,47.33,11,33.97,42.2,51.07,52.83,75.22
2026-02-21 13:05:00,13,5,1,34.7,46.33,4,31.96,39.62,58.92,59.55,62.73
2026-02-21 13:10:00,13,5,1,33.78,57.16,6,31.11,48.0,70.46,72.36,59.98
2026-02-21 13:15:00,13,5,1,32.59,55.14,9,30.42,46.62,70.73,68.91,53.53
2026-02-21 13:20:00,13,5,1,30.96,63.77,11,28.57,56.17,87.06,85.38,46.8
2026-02-21 13:25:00,13,5,1,35.05,45.71,0,32.32,37.58,57.35,55.81,63.04
2026-02-21 13:30:00,13,5,1,31.66,58.03,12,29.23,51.47,80.14,81.65,47.45
2026-02-21 13:35:00,13,5,1,31.77,61.04,15,29.87,56.06,78.76,77.43,54.46
2026-02-21 13:40:00,13,5,1,33.07,57.57,4,30.87,50.86,74.34,72.61,52.76
2026-02-21 13:45:00,13,5,1,30.34,63.53,7,28.38,57.43,81.67,81.78,42.02
2026-02-21 13:50:00,13,5,1,30.7,65.43,11,29.03,57.2,83.51,85.05,45.55
2026-02-21 13:55:00,13,5,1,35.94,47.23,5,33.45,39.26,53.08,51.93,68.73
2026-02-21 14:00:00,14,5,1,32.21,62.66,8,29.84,57.12,80.45,80.82,50.43
2026-02-21 14:05:00,14,5,1,31.43,59.71,11,29.62,50.65,76.43,77.8,50.36
2026-02-21 14:10:00,14,5,1,32.45,55.01,10,29.88,48.05,76.37,75.6,50.45
2026-02-21 14:15:00,14,5,1,33.81,53.04,4,31.5,45.61,66.33,66.97,57.43
2026-02-21 14:20:00,14,5,1,31.35,59.99,7,28.83,50.64,79.62,79.22,43.3
2026-02-21 14:25:00,14,5,1,31.24,63.91,4,28.57,54.39,82.59,81.93,42.98
2026-02-21 14:30:00,14,5,1,34.92,47.75,12,32.41,41.61,62.54,61.97,62.53
2026-02-21 14:35:00,14,5,1,35.41,53.67,6,33.39,46.28,62.0,60.32,70.89
2026-02-21 14:40:00,14,5,1,35.17,47.39,0,33.11,38.72,53.48,53.65,63.88
2026-02-21 14:45:00,14,5,1,34.33,54.6,10,32.07,47.48,66.09,66.73,63.26
2026-02-21 14:50:00,14,5,1,31.04,62.24,1,28.63,52.96,85.05,85.67,41.56
2026-02-21 14:55:00,14,5,1,34.59,49.47,2,32.58,41.17,58.02,59.27,65.48
2026-02-21 15:00:00,15,5,1,31.94,58.1,3,29.27,48.92,75.31,77.22,47.7
2026-02-21 15:05:00,15,5,1,35.48,52.43,14,33.59,46.55,59.44,60.85,74.2
2026-02-21 15:10:00,15,5,1,31.92,64.06,10,29.57,58.5,79.7,80.9,50.43
2026-02-21 15:15:00,15,5,1,30.85,64.46,15,29.23,59.56,79.34,80.99,51.71
2026-02-21 15:20:00,15,5,1,31.5,64.85,8,28.79,58.78,79.14,77.64,47.65
2026-02-21 15:25:00,15,5,1,33.64,56.33,13,31.15,49.73,69.3,70.48,59.63
2026-02-21 15:30:00,15,5,1,32.32,55.26,0,29.44,48.27,78.96,80.05,48.59
2026-02-21 15:35:00,15,5,1,30.31,67.93,0,27.78,59.56,84.8,83.86,36.68
2026-02-21 15:40:00,15,5,1,34.3,50.96,8,31.82,43.23,63.0,64.72,62.41
2026-02-21 15:45:00,15,5,1,35.21,44.9,4,33.33,36.18,52.75,52.98,69.63
2026-02-21 15:50:00,15,5,1,31.39,63.79,3,29.49,56.85,77.61,79.18,46.94
2026-02-21 15:55:00,15,5,1,33.2,50.74,7,30.95,42.53,67.89,68.73,59.36
2026-02-21 16:00:00,16,5,1,27.13,74.63,8,24.84,66.89,87.64,88.03,25.61
2026-02-21 16:05:00,16,5,1,28.24,67.67,7,25.72,60.61,95.45,95.92,32.18
2026-02-21 16:10:00,16,5,1,30.11,63.75,10,28.45,56.37,83.44,85.17,45.75
2026-02-21 16:15:00,16,5,1,28.72,67.94,14,26.44,59.74,88.24,89.06,35.0
2026-02-21 16:20:00,16,5,1,28.23,68.18,7,26.03,60.62,94.23,95.05,30.51
2026-02-21 16:25:00,16,5,1,31.8,63.32,5,29.65,56.54,77.28,76.96,51.3
2026-02-21 16:30:00,16,5,1,30.91,61.73,14,29.38,56.55,78.82,79.48,49.49
2026-02-21 16:35:00,16,5,1,27.18,78.34,11,25.04,71.06,84.57,83.53,25.45
2026-02-21 16:40:00,16,5,1,28.31,70.65,4,25.84,62.55,89.7,90.46,28.26
2026-02-21 16:45:00,16,5,1,28.0,74.71,6,25.25,68.76,89.7,89.04,24.95
2026-02-21 16:50:00,16,5,1,27.97,69.4,15,26.31,63.23,90.65,92.5,38.15
2026-02-21 16:55:00,16,5,1,29.95,65.37,2,27.13,59.19,90.73,92.38,36.26
2026-02-21 17:00:00,17,5,1,31.7,63.74,3,29.47,56.85,80.35,78.41,47.11
2026-02-21 17:05:00,17,5,1,30.27,69.13,8,27.68,60.75,84.31,83.45,39.2
2026-02-21 17:10:00,17,5,1,31.76,56.8,6,29.83,49.49,75.08,75.63,53.5
2026-02-21 17:15:00,17,5,1,28.87,65.86,10,26.75,58.01,88.7,89.12,34.1
2026-02-21 17:20:00,17,5,1,30.07,67.92,5,27.85,60.67,84.77,83.83,41.04
2026-02-21 17:25:00,17,5,1,29.36,71.31,5,26.6,65.37,86.94,88.71,32.95
2026-02-21 17:30:00,17,5,1,29.98,64.11,12,27.92,56.07,89.23,88.76,42.22
2026-02-21 17:35:00,17,5,1,28.28,70.75,1,25.54,64.52,93.14,94.8,25.81
2026-02-21 17:40:00,17,5,1,31.58,62.73,6,28.92,53.53,82.98,83.14,44.65
2026-02-21 17:45:00,17,5,1,28.19,73.57,13,25.91,64.69,85.8,85.21,33.11
2026-02-21 17:50:00,17,5,1,29.49,71.25,13,27.55,64.39,81.09,81.49,43.65
2026-02-21 17:55:00,17,5,1,31.05,60.25,9,28.6,51.29,82.32,84.11,46.31
2026-02-21 18:00:00,18,5,1,30.14,69.31,0,27.38,60.63,83.96,81.97,38.27
2026-02-21 18:05:00,18,5,1,28.39,65.72,4,26.09,58.3,93.43,94.24,29.4
2026-02-21 18:10:00,18,5,1,29.94,70.15,10,27.52,61.87,86.47,87.4,41.73
2026-02-21 18:15:00,18,5,1,31.44,65.41,5,28.73,57.1,86.34,86.09,42.87
2026-02-21 18:20:00,18,5,1,30.42,64.58,2,28.38,57.44,85.97,86.73,43.5
2026-02-21 18:25:00,18,5,1,28.45,73.03,13,25.93,65.94,89.94,90.22,30.64
2026-02-21 18:30:00,18,5,1,27.74,76.55,1,25.14,67.15,91.62,90.12,26.15
2026-02-21 18:35:00,18,5,1,28.16,67.23,14,26.12,60.22,92.59,92.5,33.97
2026-02-21 18:40:00,18,5,1,30.87,60.85,10,28.84,54.31,84.0,82.81,45.32
2026-02-21 18:45:00,18,5,1,31.61,64.22,10,29.61,56.11,81.68,82.64,51.24
2026-02-21 18:50:00,18,5,1,29.77,61.49,2,27.47,52.59,89.53,89.46,35.08
2026-02-21 18:55:00,18,5,1,29.41,70.98,13,27.23,63.99,85.28,85.09,41.8
2026-02-21 19:00:00,19,5,1,24.53,82.94,12,22.94,75.07,72.88,73.67,20.0
2026-02-21 19:05:00,19,5,1,24.71,79.35,11,22.57,72.11,75.08,74.53,16.06
2026-02-21 19:10:00,19,5,1,23.99,82.81,2,21.12,75.95,68.79,67.9,8.35
2026-02-21 19:15:00,19,5,1,24.36,82.43,8,22.52,75.33,74.53,76.26,12.72
2026-02-21 19:20:00,19,5,1,22.75,89.63,15,20.62,81.47,59.49,60.64,9.54
2026-02-21 19:25:00,19,5,1,22.36,84.43,1,20.15,77.35,63.58,63.89,2.3
2026-02-21 19:30:00,19,5,1,21.83,92.6,1,19.51,85.11,54.3,55.81,0.0
2026-02-21 19:35:00,19,5,1,21.39,95.0,5,18.77,87.2,50.54,51.25,0.0
2026-02-21 19:40:00,19,5,1,24.16,85.1,5,21.87,76.81,69.47,69.09,11.91
2026-02-21 19:45:00,19,5,1,22.42,87.34,5,19.81,77.8,58.76,58.61,0.0
2026-02-21 19:50:00,19,5,1,23.63,83.45,8,20.99,75.02,69.26,67.27,5.16
2026-02-21 19:55:00,19,5,1,21.18,87.01,13,19.39,79.73,55.95,54.79,0.03
2026-02-21 20:00:00,20,5,1,20.26,95.0,12,18.29,86.35,46.75,46.28,0.0
2026-02-21 20:05:00,20,5,1,24.66,82.89,10,22.86,76.13,74.5,75.51,18.52
2026-02-21 20:10:00,20,5,1,21.28,89.77,2,18.85,83.6,53.68,54.89,0.0
2026-02-21 20:15:00,20,5,1,24.79,84.93,13,22.78,77.68,75.79,75.37,14.89
2026-02-21 20:20:00,20,5,1,24.79,80.39,3,22.55,73.85,78.08,76.21,14.72
2026-02-21 20:25:00,20,5,1,23.76,83.14,13,21.22,76.82,69.11,69.36,12.25
2026-02-21 20:30:00,20,5,1,20.08,92.48,9,17.75,84.5,45.45,45.47,0.0
2026-02-21 20:35:00,20,5,1,20.09,94.13,8,17.81,86.98,46.29,45.06,0.0
2026-02-21 20:40:00,20,5,1,21.42,91.02,15,19.62,83.93,53.27,52.88,0.82
2026-02-21 20:45:00,20,5,1,21.29,91.02,10,18.73,84.13,49.67,50.89,0.0
2026-02-21 20:50:00,20,5,1,20.52,91.87,4,18.08,84.17,50.64,51.79,0.0
2026-02-21 20:55:00,20,5,1,22.55,86.48,2,20.46,80.21,62.3,64.17,4.48
2026-02-21 21:00:00,21,5,1,21.56,89.1,11,19.3,82.55,54.76,53.48,0.76
2026-02-21 21:05:00,21,5,1,20.68,89.3,2,18.31,80.31,51.3,49.48,0.0
2026-02-21 21:10:00,21,5,1,20.32,90.95,12,17.96,84.13,49.21,50.38,0.0
2026-02-21 21:15:00,21,5,1,20.05,95.0,6,17.4,87.14,46.16,47.58,0.0
2026-02-21 21:20:00,21,5,1,21.68,91.16,7,19.11,84.34,55.44,56.36,0.0
2026-02-21 21:25:00,21,5,1,20.16,93.82,0,17.7,84.18,46.13,44.94,0.0
2026-02-21 21:30:00,21,5,1,22.0,93.13,6,20.01,84.55,57.51,58.94,1.28
2026-02-21 21:35:00,21,5,1,24.86,81.45,5,22.69,72.83,76.92,76.19,17.18
2026-02-21 21:40:00,21,5,1,21.31,88.0,12,19.36,82.92,57.46,55.9,1.04
2026-02-21 21:45:00,21,5,1,22.09,86.95,13,19.9,81.51,58.09,56.52,0.65
2026-02-21 21:50:00,21,5,1,23.55,83.94,9,21.61,77.82,67.01,68.46,10.66
2026-02-21 21:55:00,21,5,1,24.6,83.57,3,21.82,74.01,72.81,73.52,10.96
2026-02-21 22:00:00,22,5,1,24.69,76.04,8,22.7,69.51,81.53,81.87,14.0
2026-02-21 22:05:00,22,5,1,21.5,87.84,2,19.33,81.58,55.17,56.7,0.0
2026-02-21 22:10:00,22,5,1,24.51,83.5,3,21.86,73.99,72.5,70.98,10.91
2026-02-21 22:15:00,22,5,1,22.76,88.97,15,20.98,84.12,58.12,57.08,8.43
2026-02-21 22:20:00,22,5,1,20.82,91.81,0,17.98,83.95,50.82,51.42,0.0
2026-02-21 22:25:00,22,5,1,22.83,86.42,12,21.15,79.02,67.66,67.6,10.9
2026-02-21 22:30:00,22,5,1,23.51,80.94,12,21.74,74.92,73.13,74.03,11.1
2026-02-21 22:35:00,22,5,1,21.07,94.96,15,19.1,88.71,48.54,47.28,0.76
2026-02-21 22:40:00,22,5,1,20.13,94.05,14,18.46,87.64,47.28,48.5,0.0
2026-02-21 22:45:00,22,5,1,21.84,92.16,14,19.76,85.02,57.4,57.43,3.23
2026-02-21 22:50:00,22,5,1,21.05,89.81,6,18.38,82.29,49.82,49.14,0.0
2026-02-21 22:55:00,22,5,1,24.28,77.56,9,22.54,69.9,77.16,78.9,12.66
2026-02-21 23:00:00,23,5,1,24.18,80.67,9,21.91,74.71,71.83,71.9,9.36
2026-02-21 23:05:00,23,5,1,21.73,89.46,14,20.13,80.64,62.32,63.83,2.4
2026-02-21 23:10:00,23,5,1,23.27,84.87,10,21.34,79.51,66.57,67.5,10.0
2026-02-21 23:15:00,23,5,1,23.75,80.94,13,21.53,74.32,71.46,71.69,11.23
2026-02-21 23:20:00,23,5,1,20.33,95.0,11,17.84,89.46,43.0,41.19,0.0
2026-02-21 23:25:00,23,5,1,21.43,90.09,13,19.82,84.32,56.96,55.7,5.07
2026-02-21 23:30:00,23,5,1,24.14,82.22,13,22.33,76.83,71.62,70.21,17.71
2026-02-21 23:35:00,23,5,1,20.74,88.76,5,18.14,81.17,52.25,50.62,0.0
2026-02-21 23:40:00,23,5,1,23.78,85.42,8,21.94,78.45,69.44,71.41,12.98
2026-02-21 23:45:00,23,5,1,24.65,85.19,8,22.84,76.4,72.97,74.14,15.19
2026-02-21 23:50:00,23,5,1,22.71,84.68,11,20.14,76.1,65.79,67.46,4.68
2026-02-21 23:55:00,23,5,1,24.65,81.73,15,22.79,73.04,79.22,78.59,15.63
2026-02-22 00:00:00,0,6,1,24.99,79.68,15,22.77,73.49,77.39,78.83,20.37
2026-02-22 00:05:00,0,6,1,20.8,95.0,11,18.45,87.05,49.72,50.82,0.0
2026-02-22 00:10:00,0,6,1,24.13,81.15,2,21.84,72.61,72.71,74.47,10.37
2026-02-22 00:15:00,0,6,1,22.19,88.9,5,20.1,80.48,62.98,62.25,4.65
2026-02-22 00:20:00,0,6,1,24.0,78.94,4,21.29,69.41,76.27,74.55,5.2
2026-02-22 00:25:00,0,6,1,20.99,88.3,6,19.07,82.44,53.13,52.37,0.0
2026-02-22 00:30:00,0,6,1,20.68,95.0,9,18.18,88.39,48.61,49.42,0.0
2026-02-22 00:35:00,0,6,1,24.26,81.36,11,22.08,73.14,73.95,74.04,14.51
2026-02-22 00:40:00,0,6,1,24.53,83.44,6,22.24,76.77,68.59,68.4,12.92
2026-02-22 00:45:00,0,6,1,20.12,89.65,12,18.23,82.19,48.55,48.28,0.0
2026-02-22 00:50:00,0,6,1,23.16,84.54,6,21.07,76.99,64.8,65.46,6.63
2026-02-22 00:55:00,0,6,1,24.48,79.63,3,21.92,70.13,77.34,77.76,8.42
2026-02-22 01:00:00,1,6,1,21.22,92.62,0,18.6,83.74,53.97,55.88,0.0
2026-02-22 01:05:00,1,6,1,21.37,89.06,12,19.04,82.44,55.29,56.01,0.0
2026-02-22 01:10:00,1,6,1,24.3,77.4,0,21.81,69.55,77.69,78.25,10.97
2026-02-22 01:15:00,1,6,1,21.07,95.0,1,18.61,87.98,47.81,47.0,0.0
2026-02-22 01:20:00,1,6,1,21.18,91.28,3,18.4,82.05,52.34,51.5,0.0
2026-02-22 01:25:00,1,6,1,22.85,88.45,6,20.1,78.98,62.08,61.26,4.8
2026-02-22 01:30:00,1,6,1,20.1,95.0,15,17.95,86.48,46.35,46.54,0.0
2026-02-22 01:35:00,1,6,1,24.92,80.67,2,22.22,72.98,77.27,78.12,12.82
2026-02-22 01:40:00,1,6,1,23.9,88.18,6,21.49,80.83,65.24,63.54,9.65
2026-02-22 01:45:00,1,6,1,22.26,83.93,2,19.54,77.46,59.97,61.67,0.0
2026-02-22 01:50:00,1,6,1,24.83,78.61,5,22.21,69.78,78.27,78.53,12.94
2026-02-22 01:55:00,1,6,1,23.61,87.3,3,21.17,79.34,65.6,64.34,4.49
2026-02-22 02:00:00,2,6,1,24.13,86.88,8,21.91,78.34,69.08,67.87,12.05
2026-02-22 02:05:00,2,6,1,23.39,82.5,2,21.01,74.67,70.8,69.41,7.86
2026-02-22 02:10:00,2,6,1,23.92,78.58,11,22.12,72.93,71.82,70.42,14.46
2026-02-22 02:15:00,2,6,1,21.79,86.48,6,19.88,80.42,57.0,57.72,0.0
2026-02-22 02:20:00,2,6,1,24.72,84.55,11,22.48,77.13,74.43,76.35,12.71
2026-02-22 02:25:00,2,6,1,22.3,86.01,9,20.3,80.07,61.35,62.73,5.22
2026-02-22 02:30:00,2,6,1,22.97,90.29,3,20.33,83.43,59.97,59.34,1.58
2026-02-22 02:35:00,2,6,1,22.9,89.87,15,21.35,84.71,58.67,60.61,10.39
2026-02-22 02:40:00,2,6,1,21.39,92.18,6,19.46,84.51,56.68,58.05,0.0
2026-02-22 02:45:00,2,6,1,23.3,85.01,11,21.18,76.75,68.44,66.88,9.12
2026-02-22 02:50:00,2,6,1,23.92,86.15,2,21.54,76.91,71.45,70.5,8.97
2026-02-22 02:55:00,2,6,1,22.68,84.88,8,20.49,78.55,62.8,62.04,5.55
2026-02-22 03:00:00,3,6,1,24.25,80.81,13,22.66,75.15,72.36,74.13,18.93
2026-02-22 03:05:00,3,6,1,24.02,83.76,5,21.79,77.06,69.21,68.48,10.93
2026-02-22 03:10:00,3,6,1,20.72,95.0,14,18.43,86.52,48.34,46.86,0.0
2026-02-22 03:15:00,3,6,1,21.23,91.81,1,18.38,83.76,47.64,48.45,0.0
